Month,USCICCHGB,USCILNNCB,USCOMILNB,USCOMILND,USCRDCONB,USCRDNRVB,USCRDREVB,USFCLANMP,USFCLFANA,USMGPCH1A,USMGPIHEA,USNCHCINB,USNFIBBNR,USNFIBCBQ,USNFIBCHQ,USNFIBRPR
197912,26.40000,36.60000,186443.00000,423301.00000,348.60000,295.00000,53.60000,44.30000,6272.00000,NaN,NaN,26.40000,NaN,NaN,NaN,NaN
198001,22.70000,79.50000,193068.00000,433822.00000,350.50000,296.70000,53.70000,44.30000,6155.00000,NaN,NaN,22.60000,NaN,NaN,NaN,NaN
198002,31.00000,50.60000,197288.00000,438564.00000,353.10000,298.90000,54.10000,44.50000,6104.00000,NaN,NaN,31.00000,NaN,NaN,NaN,NaN
198003,-0.20000,37.40000,200406.00000,440114.00000,353.00000,298.90000,54.10000,44.50000,6132.00000,NaN,NaN,-0.20000,NaN,NaN,NaN,NaN
198004,-21.00000,2.10000,200583.00000,438203.00000,351.30000,297.30000,54.00000,44.40000,6077.00000,NaN,NaN,-21.10000,NaN,NaN,NaN,NaN
198005,-31.80000,-21.90000,198756.00000,430851.00000,348.60000,294.70000,54.00000,44.40000,6172.00000,NaN,NaN,-31.70000,NaN,NaN,NaN,NaN
198006,-23.30000,44.40000,202454.00000,436126.00000,346.70000,292.90000,53.80000,44.80000,6315.00000,NaN,NaN,-23.40000,NaN,NaN,NaN,NaN
198007,4.40000,-18.50000,200910.00000,429488.00000,347.10000,293.00000,54.10000,45.00000,6398.00000,NaN,NaN,4.50000,NaN,NaN,NaN,NaN
198008,5.80000,9.90000,201732.00000,427679.00000,347.50000,293.10000,54.40000,45.00000,6328.00000,NaN,NaN,5.70000,NaN,NaN,NaN,NaN
198009,7.30000,20.20000,203417.00000,427302.00000,348.20000,293.80000,54.40000,45.10000,6229.00000,NaN,NaN,7.40000,NaN,NaN,NaN,NaN
198010,17.30000,15.70000,204727.00000,426648.00000,349.60000,295.20000,54.40000,44.80000,6418.00000,NaN,NaN,17.20000,NaN,NaN,NaN,NaN
198011,4.80000,54.30000,209253.00000,432564.00000,350.00000,295.60000,54.40000,44.80000,6659.00000,NaN,NaN,4.90000,NaN,NaN,NaN,NaN
198012,23.00000,21.10000,211014.00000,433400.00000,351.90000,296.90000,55.00000,44.70000,6876.00000,NaN,NaN,23.00000,NaN,NaN,NaN,NaN
198101,13.30000,24.00000,213016.00000,433338.00000,353.00000,297.50000,55.50000,44.80000,6825.00000,NaN,598.00000,13.30000,NaN,NaN,NaN,NaN
198102,20.50000,4.50000,213391.00000,429756.00000,354.70000,298.90000,55.80000,45.00000,6797.00000,NaN,614.00000,20.60000,NaN,NaN,NaN,NaN
198103,28.70000,-20.60000,211676.00000,423352.00000,357.10000,300.80000,56.30000,45.20000,6848.00000,NaN,626.00000,28.60000,NaN,NaN,NaN,NaN
198104,24.00000,46.90000,215581.00000,429316.00000,359.10000,302.00000,57.10000,45.20000,7211.00000,NaN,638.00000,24.10000,NaN,NaN,NaN,NaN
198105,25.20000,68.40000,221279.00000,438697.00000,361.20000,303.50000,57.80000,45.20000,7325.00000,NaN,656.00000,25.20000,NaN,NaN,NaN,NaN
198106,18.10000,50.80000,225515.00000,445330.00000,362.70000,304.00000,58.70000,45.40000,7417.00000,NaN,680.00000,18.10000,NaN,NaN,NaN,NaN
198107,23.30000,49.80000,229664.00000,450808.00000,364.70000,305.60000,59.00000,45.50000,7517.00000,NaN,695.00000,23.20000,NaN,NaN,NaN,NaN
198108,5.60000,61.80000,234814.00000,458075.00000,365.20000,305.90000,59.30000,45.50000,7585.00000,NaN,712.00000,5.70000,NaN,NaN,NaN,NaN
198109,53.40000,48.40000,238847.00000,463151.00000,369.60000,309.40000,60.20000,45.50000,7526.00000,NaN,719.00000,53.30000,NaN,NaN,NaN,NaN
198110,10.30000,30.40000,241377.00000,465952.00000,370.50000,309.80000,60.60000,45.30000,7562.00000,NaN,710.00000,10.30000,NaN,NaN,NaN,NaN
198111,15.60000,41.40000,244824.00000,470110.00000,371.80000,311.00000,60.80000,45.30000,7544.00000,NaN,725.00000,15.60000,NaN,NaN,NaN,NaN
198112,-5.50000,36.30000,247853.00000,474478.00000,371.30000,310.40000,60.90000,45.20000,7905.00000,NaN,718.00000,-5.50000,NaN,NaN,NaN,NaN
198201,46.40000,82.10000,254693.00000,484723.00000,375.20000,314.00000,61.20000,45.40000,7921.00000,NaN,711.00000,46.40000,NaN,NaN,NaN,NaN
198202,14.50000,62.90000,259934.00000,493224.00000,376.40000,314.90000,61.50000,45.70000,7651.00000,NaN,708.00000,14.50000,NaN,NaN,NaN,NaN
198203,6.10000,16.70000,261328.00000,494621.00000,376.90000,315.30000,61.60000,45.70000,7758.00000,NaN,706.00000,6.10000,NaN,NaN,NaN,NaN
198204,20.90000,64.30000,266688.00000,504518.00000,378.60000,316.40000,62.30000,45.80000,8401.00000,NaN,722.00000,21.00000,NaN,NaN,NaN,NaN
198205,21.70000,52.00000,271022.00000,509708.00000,380.40000,317.60000,62.80000,45.90000,8617.00000,NaN,734.00000,21.70000,NaN,NaN,NaN,NaN
198206,18.60000,22.50000,272899.00000,509558.00000,382.00000,318.50000,63.50000,46.00000,8553.00000,NaN,727.00000,18.60000,NaN,NaN,NaN,NaN
198207,5.50000,3.10000,273160.00000,507044.00000,382.40000,318.10000,64.30000,46.00000,8189.00000,NaN,723.00000,5.50000,NaN,NaN,NaN,NaN
198208,4.90000,4.60000,273540.00000,506190.00000,382.90000,318.10000,64.80000,46.10000,8085.00000,NaN,723.00000,5.00000,NaN,NaN,NaN,NaN
198209,18.00000,16.10000,274885.00000,507261.00000,384.40000,319.20000,65.10000,46.10000,7968.00000,NaN,692.00000,17.90000,NaN,NaN,NaN,NaN
198210,7.30000,-0.30000,274856.00000,504369.00000,385.00000,319.50000,65.40000,45.90000,8184.00000,NaN,675.00000,7.30000,NaN,NaN,NaN,NaN
198211,21.60000,-55.50000,270235.00000,494384.00000,386.80000,321.10000,65.60000,46.40000,8339.00000,NaN,654.00000,21.60000,NaN,NaN,NaN,NaN
198212,37.00000,-66.40000,264699.00000,483477.00000,389.80000,323.50000,66.30000,46.40000,8468.00000,NaN,641.00000,37.00000,NaN,NaN,NaN,NaN
198301,23.80000,46.20000,268553.00000,488127.00000,391.80000,325.10000,66.70000,46.00000,8683.00000,NaN,626.00000,23.70000,NaN,NaN,NaN,NaN
198302,6.40000,0.30000,268582.00000,487321.00000,392.40000,325.60000,66.80000,45.90000,8755.00000,NaN,621.00000,6.40000,NaN,NaN,NaN,NaN
198303,38.60000,10.40000,269450.00000,488231.00000,395.60000,328.00000,67.50000,45.90000,8829.00000,NaN,612.00000,38.70000,NaN,NaN,NaN,NaN
198304,34.20000,-46.20000,265604.00000,479084.00000,398.40000,330.00000,68.40000,45.80000,8662.00000,NaN,604.00000,34.10000,NaN,NaN,NaN,NaN
198305,18.20000,-49.70000,261465.00000,470269.00000,400.00000,331.10000,68.90000,45.40000,8572.00000,NaN,605.00000,18.30000,NaN,NaN,NaN,NaN
198306,58.60000,7.60000,262099.00000,469653.00000,404.80000,334.60000,70.30000,45.60000,8512.00000,NaN,617.00000,58.50000,NaN,NaN,NaN,NaN
198307,55.80000,-4.80000,261703.00000,466311.00000,409.50000,337.90000,71.50000,45.70000,8642.00000,NaN,619.00000,55.70000,NaN,NaN,NaN,NaN
198308,54.10000,14.10000,262875.00000,466396.00000,414.00000,341.40000,72.60000,45.90000,8724.00000,NaN,620.00000,54.20000,NaN,NaN,NaN,NaN
198309,46.00000,-1.50000,262747.00000,464546.00000,417.80000,344.30000,73.60000,46.20000,8792.00000,NaN,612.00000,45.90000,NaN,NaN,NaN,NaN
198310,71.40000,-11.00000,261829.00000,462122.00000,423.80000,348.70000,75.10000,46.20000,8982.00000,NaN,602.00000,71.40000,NaN,NaN,NaN,NaN
198311,74.50000,16.30000,263187.00000,463856.00000,430.00000,353.20000,76.80000,46.30000,9118.00000,NaN,605.00000,74.50000,NaN,NaN,NaN,NaN
198312,85.10000,50.20000,267368.00000,470967.00000,437.10000,358.00000,79.00000,46.30000,9167.00000,NaN,592.00000,85.10000,NaN,NaN,NaN,NaN
198401,59.00000,88.80000,274768.00000,481922.00000,442.00000,362.90000,79.10000,46.30000,9099.00000,NaN,589.00000,59.10000,NaN,NaN,NaN,NaN
198402,119.00000,55.20000,279364.00000,486722.00000,451.90000,371.20000,80.70000,46.40000,9072.00000,NaN,596.00000,119.00000,NaN,NaN,NaN,NaN
198403,55.70000,96.10000,287370.00000,499036.00000,456.60000,373.50000,83.10000,46.70000,9139.00000,NaN,598.00000,55.70000,NaN,NaN,NaN,NaN
198404,67.10000,82.20000,294220.00000,508987.00000,462.10000,377.80000,84.30000,47.10000,9190.00000,NaN,596.00000,67.10000,NaN,NaN,NaN,NaN
198405,123.60000,75.70000,300525.00000,519239.00000,472.40000,385.40000,87.10000,47.70000,9262.00000,NaN,603.00000,123.60000,NaN,NaN,NaN,NaN
198406,102.60000,114.10000,310036.00000,534711.00000,481.00000,391.60000,89.40000,48.20000,9311.00000,NaN,616.00000,102.60000,NaN,NaN,NaN,NaN
198407,73.90000,52.10000,314375.00000,540256.00000,487.10000,396.80000,90.40000,48.60000,9377.00000,NaN,635.00000,73.90000,NaN,NaN,NaN,NaN
198408,83.60000,36.20000,317394.00000,543762.00000,494.10000,401.70000,92.40000,49.20000,9409.00000,NaN,639.00000,83.60000,NaN,NaN,NaN,NaN
198409,52.60000,48.50000,321437.00000,549926.00000,498.50000,404.00000,94.50000,49.50000,9402.00000,NaN,632.00000,52.50000,NaN,NaN,NaN,NaN
198410,73.90000,50.50000,325648.00000,555818.00000,504.70000,408.40000,96.20000,49.70000,9449.00000,NaN,638.00000,73.90000,NaN,NaN,NaN,NaN
198411,65.90000,35.60000,328615.00000,560079.00000,510.20000,412.00000,98.10000,50.00000,9577.00000,NaN,631.00000,65.90000,NaN,NaN,NaN,NaN
198412,85.60000,10.10000,329459.00000,559914.00000,517.30000,416.90000,100.40000,50.20000,9707.00000,NaN,628.00000,85.50000,NaN,NaN,NaN,NaN
198501,80.40000,2.50000,329668.00000,557871.00000,524.00000,421.10000,102.80000,50.70000,9654.00000,NaN,635.00000,80.40000,NaN,NaN,NaN,NaN
198502,101.60000,32.90000,332412.00000,560258.00000,532.40000,427.10000,105.30000,51.40000,9196.00000,NaN,627.00000,101.60000,NaN,NaN,NaN,NaN
198503,111.70000,27.10000,334670.00000,562008.00000,541.80000,433.80000,108.00000,52.20000,9232.00000,NaN,623.00000,111.70000,NaN,NaN,NaN,NaN
198504,91.10000,503.00000,376583.00000,631395.00000,549.30000,439.30000,110.10000,51.50000,9305.00000,NaN,621.00000,91.10000,NaN,NaN,NaN,NaN
198505,77.90000,44.10000,380257.00000,636233.00000,555.80000,444.70000,111.20000,50.90000,9775.00000,NaN,624.00000,77.90000,NaN,NaN,NaN,NaN
198506,64.40000,4.00000,380590.00000,635471.00000,561.20000,448.80000,112.40000,51.30000,9965.00000,NaN,618.00000,64.40000,NaN,NaN,NaN,NaN
198507,77.30000,34.10000,383434.00000,639162.00000,567.70000,453.50000,114.10000,51.70000,10355.00000,NaN,606.00000,77.40000,NaN,NaN,NaN,NaN
198508,67.80000,27.50000,385723.00000,641077.00000,573.30000,457.30000,116.00000,51.10000,10422.00000,NaN,604.00000,67.80000,NaN,NaN,NaN,NaN
198509,106.20000,-19.00000,384136.00000,637232.00000,582.10000,463.80000,118.30000,51.20000,10449.00000,NaN,587.00000,106.20000,NaN,NaN,NaN,NaN
198510,73.90000,61.80000,389285.00000,644319.00000,588.30000,468.10000,120.20000,51.50000,10498.00000,NaN,588.00000,73.90000,NaN,NaN,NaN,NaN
198511,74.00000,54.40000,393821.00000,649655.00000,594.50000,471.90000,122.50000,52.00000,10205.00000,NaN,582.00000,74.00000,NaN,NaN,NaN,NaN
198512,62.80000,55.70000,398463.00000,655044.00000,599.70000,475.20000,124.50000,52.10000,9925.00000,NaN,581.00000,62.80000,NaN,NaN,NaN,NaN
198601,71.90000,61.80000,403611.00000,660628.00000,605.70000,478.60000,127.10000,51.20000,10064.00000,102.60000,579.00000,71.90000,NaN,-5.00000,4.00000,-12.00000
198602,59.80000,-9.70000,402803.00000,659252.00000,610.70000,481.90000,128.80000,51.30000,10074.00000,103.90000,582.00000,59.70000,NaN,-7.00000,6.00000,-11.00000
198603,32.40000,-4.90000,402395.00000,659805.00000,613.40000,483.20000,130.20000,51.00000,10306.00000,106.60000,590.00000,32.40000,NaN,-5.00000,5.00000,-15.00000
198604,75.40000,-53.20000,397963.00000,653427.00000,619.70000,487.60000,132.00000,50.60000,10402.00000,105.90000,581.00000,75.40000,NaN,-4.00000,5.00000,-28.00000
198605,73.90000,38.30000,401151.00000,656978.00000,625.80000,492.20000,133.60000,49.40000,10521.00000,107.60000,592.00000,73.90000,NaN,-1.00000,3.00000,-26.00000
198606,50.90000,2.10000,401329.00000,654345.00000,630.10000,495.60000,134.40000,49.50000,10608.00000,110.40000,590.00000,50.80000,NaN,-6.00000,5.00000,-24.00000
198607,61.10000,19.30000,402936.00000,656280.00000,635.20000,499.50000,135.70000,49.90000,10748.00000,110.20000,573.00000,61.10000,NaN,-6.00000,5.00000,-22.00000
198608,45.00000,47.50000,406893.00000,661485.00000,638.90000,502.00000,136.90000,50.40000,10756.00000,109.70000,588.00000,45.00000,NaN,-8.00000,6.00000,-22.00000
198609,85.40000,-29.20000,404461.00000,655124.00000,646.00000,508.80000,137.20000,44.50000,11162.00000,114.10000,568.00000,85.40000,NaN,-8.00000,6.00000,-22.00000
198610,93.20000,3.10000,404722.00000,654276.00000,653.80000,514.90000,138.90000,45.30000,11340.00000,111.70000,556.00000,93.20000,NaN,-6.00000,4.00000,-24.00000
198611,-0.20000,15.60000,406021.00000,654873.00000,653.80000,513.80000,140.00000,53.40000,11160.00000,113.90000,557.00000,-0.20000,NaN,-7.00000,5.00000,-19.00000
198612,11.80000,40.80000,409418.00000,658907.00000,654.80000,513.70000,141.10000,53.30000,10835.00000,118.40000,551.00000,11.80000,NaN,-4.00000,3.00000,-15.00000
198701,-17.80000,37.50000,412547.00000,659738.00000,653.30000,512.20000,141.10000,53.80000,10902.00000,114.00000,589.00000,-17.80000,NaN,-5.00000,4.00000,-11.00000
198702,-8.90000,-43.10000,408959.00000,651551.00000,652.50000,510.10000,142.40000,53.60000,10602.00000,120.00000,573.00000,-8.80000,NaN,-6.00000,5.00000,-8.00000
198703,-16.00000,27.10000,411221.00000,653582.00000,651.20000,508.10000,143.10000,53.70000,10641.00000,121.30000,567.00000,-16.00000,NaN,-5.00000,5.00000,-9.00000
198704,62.40000,29.50000,413678.00000,655476.00000,656.40000,510.90000,145.50000,54.30000,10946.00000,124.70000,567.00000,62.40000,NaN,-6.00000,5.00000,-3.00000
198705,24.80000,9.50000,414473.00000,655232.00000,658.50000,511.20000,147.30000,53.50000,11176.00000,122.30000,576.00000,24.80000,NaN,-8.00000,5.00000,11.00000
198706,53.20000,-0.20000,414453.00000,652600.00000,662.90000,513.10000,149.80000,53.60000,11214.00000,121.20000,582.00000,53.10000,NaN,-6.00000,6.00000,13.00000
198707,57.10000,-3.50000,414159.00000,650284.00000,667.70000,515.30000,152.40000,53.40000,11267.00000,120.20000,583.00000,57.10000,NaN,-6.00000,7.00000,16.00000
198708,54.80000,-4.00000,413824.00000,646974.00000,672.20000,518.40000,153.90000,52.10000,11374.00000,120.00000,583.00000,54.80000,NaN,-6.00000,5.00000,14.00000
198709,47.80000,11.40000,414772.00000,646243.00000,676.20000,519.80000,156.50000,50.70000,11455.00000,122.70000,575.00000,47.80000,NaN,-6.00000,6.00000,15.00000
198710,59.60000,19.60000,416402.00000,646878.00000,681.20000,523.10000,158.10000,52.80000,11585.00000,123.10000,574.00000,59.70000,NaN,-7.00000,6.00000,24.00000
198711,42.40000,15.80000,417722.00000,647691.00000,684.70000,526.70000,158.00000,55.40000,11630.00000,123.10000,575.00000,42.30000,NaN,-8.00000,7.00000,11.00000
198712,19.30000,56.00000,422389.00000,653590.00000,686.30000,525.50000,160.90000,55.50000,11645.00000,125.40000,573.00000,19.30000,NaN,-5.00000,5.00000,4.00000
198801,71.40000,NaN,427393.00000,658521.00000,692.30000,527.60000,164.70000,55.50000,11534.00000,128.30000,575.00000,71.40000,NaN,-7.00000,6.00000,9.00000
198802,49.40000,74.40000,433593.00000,666953.00000,696.40000,530.40000,166.00000,55.90000,11447.00000,126.20000,580.00000,49.40000,NaN,-4.00000,5.00000,-1.00000
198803,51.70000,33.90000,436420.00000,668996.00000,700.70000,533.20000,167.50000,56.00000,11493.00000,127.90000,579.00000,51.80000,NaN,-5.00000,4.00000,0.00000
198804,62.00000,37.40000,439540.00000,670613.00000,705.90000,536.80000,169.10000,56.20000,11553.00000,129.50000,577.00000,62.00000,NaN,-6.00000,5.00000,3.00000
198805,50.20000,19.30000,441147.00000,671150.00000,710.00000,539.30000,170.70000,56.20000,11624.00000,126.80000,588.00000,50.10000,NaN,-9.00000,6.00000,6.00000
198806,37.70000,40.90000,444552.00000,673430.00000,713.20000,540.20000,173.00000,56.30000,11626.00000,129.10000,595.00000,37.70000,NaN,-6.00000,4.00000,13.00000
198807,35.00000,48.80000,448622.00000,676237.00000,716.10000,542.10000,174.00000,56.40000,11663.00000,129.60000,601.00000,35.10000,NaN,-6.00000,6.00000,16.00000
198808,65.20000,58.50000,453500.00000,681586.00000,721.50000,545.70000,175.90000,56.50000,11593.00000,131.20000,606.00000,65.10000,NaN,-4.00000,4.00000,22.00000
198809,16.90000,3.90000,453825.00000,678911.00000,722.90000,545.50000,177.50000,56.30000,11530.00000,133.00000,585.00000,16.90000,NaN,-9.00000,6.00000,28.00000
198810,37.90000,25.00000,455905.00000,679998.00000,726.10000,546.30000,179.80000,56.30000,11845.00000,136.90000,593.00000,37.90000,NaN,-7.00000,6.00000,21.00000
198811,42.60000,59.60000,460871.00000,685882.00000,729.70000,546.60000,183.00000,56.20000,11975.00000,137.80000,594.00000,42.70000,NaN,-8.00000,6.00000,18.00000
198812,27.10000,94.30000,468732.00000,695294.00000,731.90000,547.30000,184.60000,56.30000,12068.00000,137.80000,601.00000,27.10000,NaN,-10.00000,7.00000,26.00000
198901,NaN,56.30000,473428.00000,698457.00000,749.00000,563.30000,185.70000,56.20000,11956.00000,147.10000,613.00000,205.30000,NaN,-7.00000,7.00000,27.00000
198902,46.40000,59.50000,478386.00000,703270.00000,752.90000,565.30000,187.60000,55.70000,11819.00000,138.60000,636.00000,46.40000,NaN,-9.00000,7.00000,28.00000
198903,85.60000,22.80000,480286.00000,703447.00000,760.00000,569.10000,190.90000,55.40000,11867.00000,140.20000,648.00000,85.50000,NaN,-9.00000,7.00000,38.00000
198904,56.30000,-7.90000,479631.00000,697940.00000,764.70000,571.60000,193.10000,53.40000,11886.00000,149.50000,661.00000,56.30000,NaN,-12.00000,10.00000,36.00000
198905,54.80000,113.80000,489119.00000,709299.00000,769.30000,574.10000,195.20000,52.70000,11973.00000,142.20000,685.00000,54.80000,NaN,-10.00000,10.00000,30.00000
198906,47.40000,40.80000,492516.00000,712809.00000,773.20000,575.50000,197.70000,53.00000,12065.00000,134.50000,699.00000,47.40000,NaN,-7.00000,8.00000,20.00000
198907,36.40000,28.10000,494854.00000,714600.00000,776.30000,576.70000,199.50000,52.90000,12108.00000,148.30000,695.00000,36.40000,NaN,-6.00000,7.00000,7.00000
198908,31.40000,59.20000,499784.00000,721710.00000,778.90000,577.00000,201.90000,52.90000,11949.00000,146.20000,684.00000,31.40000,NaN,-6.00000,5.00000,1.00000
198909,35.30000,-4.20000,499431.00000,719620.00000,781.80000,578.60000,203.20000,53.10000,11841.00000,138.10000,679.00000,35.30000,NaN,-7.00000,6.00000,-4.00000
198910,44.80000,5.00000,499844.00000,717394.00000,785.50000,580.60000,204.90000,54.40000,11965.00000,136.80000,672.00000,44.70000,NaN,-6.00000,6.00000,2.00000
198911,57.00000,25.80000,501991.00000,718845.00000,790.30000,582.70000,207.60000,55.10000,12279.00000,142.60000,683.00000,57.00000,NaN,-7.00000,6.00000,3.00000
198912,51.70000,34.40000,510193.00000,777863.00000,794.61218,583.38234,211.22983,55.10000,12301.00000,148.70000,666.00000,51.80000,NaN,-7.00000,6.00000,-1.00000
199001,37.20000,37.10000,513284.00000,776796.00000,797.71486,584.06742,213.64744,54.70000,12381.00000,145.50000,669.00000,37.20000,NaN,-6.00000,6.00000,1.00000
199002,12.70000,26.10000,515455.00000,776697.00000,798.77319,582.26862,216.50457,54.70000,12053.00000,144.10000,674.00000,12.70000,NaN,-7.00000,7.00000,0.00000
199003,-0.20000,93.30000,523229.00000,785534.00000,798.74809,581.15872,217.58937,54.30000,12216.00000,141.30000,690.00000,-0.30000,NaN,-8.00000,6.00000,5.00000
199004,0.00000,-13.90000,522071.00000,782105.00000,798.74701,578.97738,219.76962,54.20000,12089.00000,145.30000,691.00000,0.00000,NaN,-7.00000,7.00000,6.00000
199005,12.00000,-12.00000,521071.00000,778926.00000,799.75103,576.47484,223.27619,54.50000,12064.00000,142.80000,689.00000,12.00000,NaN,-11.00000,10.00000,7.00000
199006,37.70000,13.60000,522200.00000,777188.00000,802.89274,577.22792,225.66482,54.80000,12108.00000,141.50000,720.00000,37.70000,NaN,-10.00000,10.00000,3.00000
199007,48.00000,16.10000,523540.00000,777365.00000,806.88750,577.30124,229.58626,54.90000,12125.00000,146.20000,713.00000,47.90000,NaN,-11.00000,10.00000,6.00000
199008,22.40000,14.50000,524750.00000,774002.00000,808.75857,576.34366,232.41491,54.80000,11939.00000,140.60000,679.00000,22.50000,NaN,-13.00000,11.00000,7.00000
199009,20.20000,59.80000,529737.00000,776569.00000,810.43623,575.71119,234.72503,54.30000,11837.00000,137.70000,683.00000,20.10000,NaN,-12.00000,11.00000,8.00000
199010,26.60000,-70.30000,523879.00000,763650.00000,812.65511,576.48447,236.17064,54.60000,11917.00000,139.60000,665.00000,26.60000,NaN,-13.00000,10.00000,7.00000
199011,12.00000,-94.00000,516047.00000,751323.00000,813.66266,574.36855,239.29412,54.60000,11986.00000,141.10000,660.00000,12.10000,NaN,-13.00000,10.00000,7.00000
199012,-65.20000,-8.80000,515313.00000,749644.00000,808.23057,569.58795,238.64262,54.70000,12140.00000,145.70000,652.00000,-65.20000,NaN,-13.00000,11.00000,3.00000
