Month,USBPPRVTO,USCMSSATP,USCSALETP,USCSAVGEA,USCSHP10E,USCSHP20E,USCSMEDEA,USCSPFEDB,USCSPSTLB,USEM23..O,USEM236.O,USEM2361O,USEM2362O,USEM237.O,USEM2380O,USEM238NO,USEM531.O,USEXCNDOO,USEXHOMEO,USEXHOUSE,USHAUTHPP,USHBEGUNP,USHCOMPLP,USHCSA1.P,USHCSO1.P,USHK23..G,USHK23..O,USHKA23.G,USHMSCO1P,USHMSSAEP,USHMSSATP,USHNSA1.P,USHNSO1.P,USHOUSATE,USHOUSE.O,USHOUSEM,USHOUSEP,USHOUSESE,USHPAVGEA,USHPMEDEA,USHPPURME,USHSALE1O,USHSALEEP,USHSALETP,USHSAPSOO,USHSAVGEA,USHSMEDEA,USHSOLD1P,USHSOLDEP,USHUNDERP,USHUSA1.P,USHUSO1.P,USICBCMLB,USICBFUNB,USICBHASB,USICBNRSB,USICBOFFB,USICBPOWB,USICBRESB,USICBTRNB,USICNCMLB,USICNCOMB,USICNDISB,USICNEDUB,USICNFUNB,USICNHASB,USICNINNB,USICNMEDB,USICNMFGB,USICNNRSB,USICNOFFB,USICNPOWB,USICNPUBB,USICNRESB,USICNTRNB,USICNWATB,USICPCMLB,USICPCOMB,USICPFUNB,USICPINNB,USICPMFGB,USICPOFFB,USICPPOWB,USICPRESB,USICPTRNB,USIP325NG,USIP3273G,USIP327CG,USIP327RG,USIP331BG,USIP333CG,USIPMCNSG,USJCUTCNP,USJCUTREP,USMEMCOOH,USMEMI23H,USMEMI53H,USMGPCE1A,USMGPCN1A,USNAHB1E,USNAHB1P,USNAHBBT,USNAHBMI,USNCPRIVB,USNEWCONB,USPHSI..G,USPVHCONE,USPVHOUCE,USTCBHEP,USTCBHEW,USTCBHEX,USWH23..O
198806,1527.00000,NaN,NaN,NaN,73.50000,NaN,NaN,NaN,NaN,5261.00000,NaN,757.00000,NaN,NaN,NaN,NaN,NaN,NaN,3670.00000,3670.00000,153.90000,150.20000,135.60000,98.00000,22.00000,81.20000,38.40000,NaN,NaN,8.40000,8.40000,57.00000,17.00000,1485.00000,1478.00000,111500.00000,136500.00000,717.00000,115400.00000,90200.00000,NaN,365.00000,2680.00000,2680.00000,6.20000,NaN,90200.00000,65.00000,NaN,1009.60000,212.00000,26.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,106.89500,70.45220,82.93060,67.38930,48.66650,62.19600,71.73810,NaN,NaN,NaN,NaN,NaN,123.70000,152.00000,54.00000,52.00000,39.00000,49.00000,366.90800,461.76400,NaN,980.00000,1512.00000,4.00000,0.90000,2.10000,NaN
198807,1479.00000,NaN,NaN,NaN,74.34000,NaN,NaN,NaN,NaN,5270.00000,NaN,747.10000,NaN,NaN,NaN,NaN,NaN,NaN,3560.00000,3560.00000,121.70000,137.00000,131.00000,99.00000,17.00000,81.00000,38.20000,NaN,NaN,8.30000,8.30000,55.00000,14.00000,1439.00000,1467.00000,118000.00000,141300.00000,679.00000,114700.00000,90700.00000,NaN,365.00000,2520.00000,2520.00000,6.60000,NaN,90700.00000,57.00000,NaN,1012.10000,211.00000,26.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.53870,68.71520,79.03540,66.04380,51.48680,45.43330,71.82620,NaN,NaN,NaN,NaN,NaN,124.10000,152.90000,58.00000,58.00000,44.00000,54.00000,365.95600,463.02500,NaN,971.00000,1527.00000,3.50000,1.10000,1.50000,NaN
198808,1501.00000,NaN,NaN,NaN,75.09000,NaN,NaN,NaN,NaN,5268.00000,NaN,744.50000,NaN,NaN,NaN,NaN,NaN,NaN,3550.00000,3550.00000,137.30000,136.80000,143.40000,99.00000,19.00000,80.60000,38.10000,NaN,4.50000,8.20000,8.20000,57.00000,15.00000,1460.00000,1493.00000,110000.00000,140600.00000,688.00000,115400.00000,91500.00000,NaN,365.00000,2540.00000,2540.00000,6.60000,NaN,91500.00000,59.00000,NaN,1004.20000,209.00000,25.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.00430,68.84300,78.37530,66.29650,50.20870,61.14510,71.34390,NaN,NaN,NaN,NaN,NaN,126.20000,154.20000,56.00000,61.00000,44.00000,56.00000,367.47000,460.20800,NaN,967.00000,1551.00000,4.20000,1.30000,2.00000,NaN
198809,1476.00000,NaN,NaN,NaN,75.82000,NaN,NaN,NaN,NaN,5270.00000,NaN,740.50000,NaN,NaN,NaN,NaN,NaN,NaN,3560.00000,3560.00000,127.90000,131.10000,137.70000,101.00000,17.00000,80.30000,37.90000,NaN,4.40000,7.90000,7.90000,56.00000,14.00000,1436.00000,1492.00000,116600.00000,142700.00000,703.00000,112600.00000,88500.00000,NaN,363.00000,2430.00000,2430.00000,6.50000,NaN,88500.00000,54.00000,NaN,994.60000,206.00000,22.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.16630,69.15540,79.26580,66.48830,52.84540,58.47340,71.57360,NaN,NaN,NaN,NaN,NaN,128.80000,148.30000,60.00000,56.00000,42.00000,53.00000,366.67500,460.35200,NaN,958.00000,1531.00000,3.30000,1.10000,1.50000,NaN
198810,1558.00000,NaN,NaN,NaN,76.43000,NaN,NaN,NaN,NaN,5262.00000,NaN,732.80000,NaN,NaN,NaN,NaN,NaN,NaN,3580.00000,3580.00000,124.00000,135.10000,144.90000,105.00000,17.00000,81.30000,38.50000,NaN,4.30000,7.90000,7.90000,51.00000,13.00000,1516.00000,1522.00000,112900.00000,137300.00000,718.00000,112300.00000,88900.00000,NaN,355.00000,2400.00000,2400.00000,6.00000,NaN,88900.00000,57.00000,NaN,982.40000,201.00000,27.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.70770,69.67130,79.09320,67.11600,49.58250,59.83060,71.84420,NaN,NaN,NaN,NaN,NaN,132.60000,153.80000,59.00000,47.00000,47.00000,49.00000,371.03500,466.07300,NaN,953.00000,1529.00000,3.70000,1.00000,1.60000,NaN
198811,1550.00000,NaN,NaN,NaN,77.08000,NaN,NaN,NaN,NaN,5273.00000,NaN,731.70000,NaN,NaN,NaN,NaN,NaN,NaN,3530.00000,3530.00000,110.00000,113.00000,117.80000,108.00000,12.00000,81.40000,38.40000,NaN,4.60000,8.50000,8.50000,54.00000,11.00000,1508.00000,1569.00000,110400.00000,137300.00000,628.00000,112400.00000,88500.00000,NaN,366.00000,2600.00000,2600.00000,7.20000,NaN,88500.00000,43.00000,NaN,976.10000,205.00000,20.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.66030,70.21470,79.31520,67.70860,52.68800,61.14760,72.15260,NaN,NaN,NaN,NaN,NaN,132.40000,155.30000,70.00000,61.00000,45.00000,58.00000,372.80900,468.22400,NaN,960.00000,1407.00000,3.10000,1.00000,1.50000,NaN
198812,1543.00000,NaN,NaN,NaN,77.68000,NaN,NaN,NaN,NaN,5277.00000,NaN,730.40000,NaN,NaN,NaN,NaN,NaN,NaN,3730.00000,3730.00000,101.40000,94.20000,147.10000,111.00000,15.00000,80.90000,38.10000,NaN,4.70000,6.50000,6.50000,57.00000,10.00000,1501.00000,1563.00000,121000.00000,147700.00000,658.00000,112000.00000,88700.00000,NaN,368.00000,2160.00000,2160.00000,6.80000,NaN,88700.00000,42.00000,NaN,919.40000,204.00000,17.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,103.52750,70.95410,83.03780,67.90370,50.42280,63.54190,72.27390,NaN,NaN,NaN,NaN,NaN,134.80000,150.00000,66.00000,64.00000,48.00000,60.00000,380.12100,479.55900,NaN,955.00000,1547.00000,3.80000,0.90000,1.90000,NaN
198901,1507.00000,NaN,NaN,NaN,78.33000,NaN,NaN,NaN,NaN,5289.00000,NaN,734.90000,NaN,NaN,NaN,NaN,NaN,NaN,3600.00000,3260.00000,88.50000,100.10000,111.30000,111.00000,16.00000,80.80000,37.90000,NaN,4.90000,7.90000,7.90000,53.00000,13.00000,1466.00000,1621.00000,113000.00000,138600.00000,719.00000,113000.00000,90300.00000,NaN,369.00000,2150.00000,2360.00000,6.20000,NaN,86200.00000,52.00000,192.00000,905.50000,205.00000,23.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.76230,72.36560,86.74430,68.89250,57.42320,67.09060,73.47630,NaN,NaN,NaN,NaN,NaN,143.70000,165.20000,59.00000,59.00000,40.00000,54.00000,385.08600,482.93100,NaN,955.00000,1561.00000,3.00000,0.60000,1.20000,NaN
198902,1422.00000,NaN,NaN,NaN,78.90000,NaN,NaN,NaN,NaN,5278.00000,NaN,721.90000,NaN,NaN,NaN,NaN,NaN,NaN,3500.00000,3170.00000,86.00000,85.80000,105.10000,111.00000,15.00000,80.10000,37.80000,NaN,5.40000,8.50000,8.50000,54.00000,15.00000,1383.00000,1425.00000,118000.00000,145300.00000,622.00000,118700.00000,92300.00000,NaN,373.00000,2250.00000,2480.00000,7.50000,NaN,88000.00000,51.00000,189.00000,884.30000,202.00000,20.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,105.40880,68.86350,75.09380,66.90400,45.05810,62.16960,71.69810,NaN,NaN,NaN,NaN,NaN,134.40000,153.70000,61.00000,57.00000,42.00000,53.00000,383.49600,480.19700,NaN,947.00000,1597.00000,2.90000,1.00000,1.20000,NaN
198903,1248.00000,NaN,NaN,NaN,79.82000,NaN,NaN,NaN,NaN,5260.00000,NaN,707.10000,NaN,NaN,NaN,NaN,NaN,NaN,3300.00000,2990.00000,116.40000,117.80000,106.70000,111.00000,19.00000,80.90000,38.30000,NaN,5.80000,8.80000,8.80000,57.00000,16.00000,1214.00000,1422.00000,123000.00000,149000.00000,567.00000,116600.00000,92900.00000,NaN,375.00000,2190.00000,2430.00000,8.20000,NaN,88200.00000,58.00000,244.00000,894.20000,203.00000,22.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.75670,70.23770,76.01480,68.35640,55.81870,62.05700,71.86380,NaN,NaN,NaN,NaN,NaN,133.60000,159.70000,55.00000,52.00000,37.00000,48.00000,381.41000,472.05700,NaN,940.00000,1442.00000,3.10000,0.70000,1.50000,NaN
198904,1415.00000,NaN,NaN,NaN,80.44000,NaN,NaN,NaN,NaN,5295.00000,NaN,707.90000,NaN,NaN,NaN,NaN,NaN,NaN,3170.00000,2870.00000,122.90000,129.40000,121.90000,114.00000,17.00000,81.50000,38.30000,NaN,5.70000,9.50000,9.50000,54.00000,17.00000,1376.00000,1339.00000,116700.00000,144700.00000,608.00000,118300.00000,93500.00000,NaN,376.00000,2270.00000,2510.00000,7.40000,NaN,88900.00000,60.00000,244.00000,901.20000,203.00000,26.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,102.02500,71.25100,77.87850,69.22430,55.62020,64.73160,71.89030,NaN,NaN,NaN,NaN,NaN,144.00000,169.20000,48.00000,48.00000,33.00000,44.00000,377.25100,474.84600,NaN,922.00000,1542.00000,3.20000,1.00000,1.50000,NaN
198905,1420.00000,NaN,NaN,NaN,80.83000,NaN,NaN,NaN,NaN,5299.00000,NaN,709.30000,NaN,NaN,NaN,NaN,NaN,NaN,3110.00000,2820.00000,135.20000,131.70000,112.90000,114.00000,19.00000,80.50000,37.80000,NaN,5.60000,9.80000,9.80000,59.00000,18.00000,1381.00000,1331.00000,119000.00000,145100.00000,656.00000,118800.00000,93900.00000,NaN,377.00000,2300.00000,2550.00000,7.10000,NaN,88700.00000,61.00000,268.00000,919.30000,205.00000,25.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.43380,68.81770,77.17720,66.53360,55.49000,36.10810,71.22030,NaN,NaN,NaN,NaN,NaN,139.90000,151.80000,53.00000,46.00000,35.00000,44.00000,377.72200,478.35900,NaN,913.00000,1449.00000,3.40000,0.90000,1.40000,NaN
198906,1359.00000,NaN,NaN,NaN,81.07000,NaN,NaN,NaN,NaN,5298.00000,NaN,706.60000,NaN,NaN,NaN,NaN,NaN,NaN,3120.00000,2820.00000,137.20000,143.20000,117.90000,114.00000,18.00000,80.40000,37.80000,NaN,5.70000,8.90000,8.90000,57.00000,15.00000,1322.00000,1397.00000,122800.00000,153600.00000,642.00000,118900.00000,94800.00000,NaN,375.00000,2090.00000,2320.00000,7.20000,NaN,89600.00000,58.00000,293.00000,942.90000,207.00000,24.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.54370,68.42790,76.75540,66.17830,55.75560,60.84410,71.39520,NaN,NaN,NaN,NaN,NaN,131.20000,150.50000,57.00000,47.00000,36.00000,45.00000,377.52900,474.03000,NaN,913.00000,1346.00000,3.30000,0.60000,1.80000,NaN
198907,1319.00000,NaN,NaN,NaN,81.14000,NaN,NaN,NaN,NaN,5317.00000,NaN,708.90000,NaN,NaN,NaN,NaN,NaN,NaN,3260.00000,2950.00000,108.30000,134.70000,120.50000,110.00000,21.00000,82.30000,38.60000,NaN,5.60000,8.50000,8.50000,56.00000,15.00000,1283.00000,1427.00000,116000.00000,140300.00000,731.00000,120600.00000,95900.00000,NaN,369.00000,2090.00000,2300.00000,6.10000,NaN,90800.00000,62.00000,275.00000,954.80000,203.00000,26.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.05460,69.88670,77.12210,67.84120,56.63070,45.31540,71.38820,NaN,NaN,NaN,NaN,NaN,140.90000,174.50000,57.00000,49.00000,35.00000,46.00000,378.49700,476.20300,NaN,918.00000,1386.00000,3.70000,1.10000,1.80000,NaN
198908,1371.00000,NaN,NaN,NaN,81.40000,NaN,NaN,NaN,NaN,5330.00000,NaN,716.60000,NaN,NaN,NaN,NaN,NaN,NaN,3320.00000,3010.00000,125.60000,122.40000,134.80000,109.00000,20.00000,82.30000,38.50000,NaN,5.40000,8.40000,8.40000,58.00000,15.00000,1334.00000,1332.00000,122900.00000,158600.00000,697.00000,121100.00000,96600.00000,NaN,364.00000,2110.00000,2320.00000,6.40000,NaN,92200.00000,61.00000,307.00000,941.70000,199.00000,25.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.10190,70.57540,80.96170,67.99590,53.58020,59.46830,71.37330,NaN,NaN,NaN,NaN,NaN,142.00000,160.80000,60.00000,52.00000,42.00000,50.00000,380.22500,477.56300,NaN,901.00000,1429.00000,3.50000,1.10000,1.60000,NaN
198909,1351.00000,NaN,NaN,NaN,81.62000,NaN,NaN,NaN,NaN,5323.00000,NaN,710.10000,NaN,NaN,NaN,NaN,NaN,NaN,3540.00000,3200.00000,110.70000,109.30000,122.90000,110.00000,16.00000,81.50000,38.20000,NaN,5.40000,7.80000,7.80000,58.00000,13.00000,1314.00000,1279.00000,120000.00000,151100.00000,639.00000,120100.00000,95600.00000,NaN,366.00000,2080.00000,2290.00000,7.10000,NaN,90200.00000,49.00000,273.00000,925.20000,198.00000,20.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.33990,69.12920,78.96860,66.69300,54.27740,58.76910,71.22880,NaN,NaN,NaN,NaN,NaN,128.10000,160.60000,62.00000,52.00000,43.00000,51.00000,380.11600,479.29500,NaN,895.00000,1338.00000,3.10000,0.90000,1.40000,NaN
198910,1403.00000,NaN,NaN,NaN,81.94000,NaN,NaN,NaN,NaN,5347.00000,NaN,707.50000,NaN,NaN,NaN,NaN,NaN,NaN,3490.00000,3160.00000,116.50000,130.10000,123.70000,109.00000,16.00000,82.90000,38.70000,NaN,5.50000,7.90000,7.90000,61.00000,13.00000,1365.00000,1410.00000,123000.00000,147800.00000,645.00000,117200.00000,94400.00000,NaN,365.00000,2080.00000,2290.00000,6.90000,NaN,89200.00000,51.00000,267.00000,926.60000,197.00000,22.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.49810,70.46850,81.12290,67.90650,56.45710,63.77600,71.47960,NaN,NaN,NaN,NaN,NaN,134.60000,153.10000,61.00000,51.00000,37.00000,48.00000,379.58500,477.69700,NaN,897.00000,1333.00000,3.30000,1.00000,1.40000,NaN
198911,1382.00000,NaN,NaN,NaN,82.23000,NaN,NaN,NaN,NaN,5364.00000,NaN,708.10000,NaN,NaN,NaN,NaN,NaN,NaN,3410.00000,3090.00000,98.90000,96.60000,123.40000,110.00000,17.00000,83.50000,38.80000,NaN,5.40000,7.80000,7.80000,64.00000,11.00000,1344.00000,1351.00000,125000.00000,151400.00000,684.00000,119200.00000,96300.00000,NaN,365.00000,2010.00000,2210.00000,6.60000,NaN,91000.00000,47.00000,236.00000,897.80000,192.00000,18.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.04680,70.15460,82.03060,67.41030,52.53180,64.85480,71.48580,NaN,NaN,NaN,NaN,NaN,140.60000,152.80000,56.00000,47.00000,37.00000,46.00000,381.80300,483.91400,NaN,882.00000,1475.00000,3.00000,1.10000,1.50000,NaN
198912,1462.00000,NaN,NaN,NaN,82.47000,NaN,NaN,NaN,NaN,5309.00000,NaN,705.70000,NaN,NaN,NaN,NaN,NaN,NaN,3370.00000,3050.00000,92.30000,75.00000,121.50000,109.00000,16.00000,80.80000,38.00000,NaN,5.50000,6.70000,6.70000,69.00000,10.00000,1422.00000,1251.00000,125200.00000,154300.00000,630.00000,118500.00000,95200.00000,NaN,365.00000,1700.00000,1870.00000,7.00000,114300.00000,90000.00000,40.00000,222.00000,850.30000,188.00000,13.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.60500,68.28080,75.95650,66.32480,51.87930,67.14610,70.50610,NaN,NaN,NaN,NaN,NaN,145.20000,162.70000,57.00000,46.00000,30.00000,43.00000,373.94100,478.20200,NaN,885.00000,1304.00000,3.30000,0.80000,1.70000,NaN
199001,1797.00000,NaN,NaN,NaN,82.65000,NaN,NaN,NaN,NaN,5422.00000,1465.70000,710.30000,755.40000,824.40000,NaN,NaN,1099.40000,NaN,3630.00000,3290.00000,112.60000,99.20000,107.40000,110.00000,16.00000,84.10000,39.30000,NaN,5.60000,7.30000,7.30000,66.00000,12.00000,1748.00000,1551.00000,125000.00000,151700.00000,620.00000,118600.00000,95400.00000,NaN,365.00000,2000.00000,2220.00000,7.00000,115300.00000,91000.00000,45.00000,198.00000,842.70000,189.00000,17.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.44720,73.40120,91.12380,69.65200,54.85460,68.04700,71.92610,NaN,NaN,NaN,NaN,NaN,145.50000,148.50000,52.00000,44.00000,33.00000,42.00000,382.32700,488.19700,NaN,891.00000,1508.00000,3.60000,0.90000,1.90000,NaN
199002,1366.00000,NaN,NaN,NaN,82.73000,NaN,NaN,NaN,NaN,5416.00000,1460.20000,707.30000,752.90000,823.10000,NaN,NaN,1101.30000,NaN,3400.00000,3080.00000,82.80000,86.90000,88.90000,111.00000,15.00000,81.40000,38.30000,NaN,5.90000,7.70000,7.70000,64.00000,15.00000,1329.00000,1437.00000,126900.00000,150900.00000,591.00000,118800.00000,95500.00000,NaN,365.00000,1980.00000,2180.00000,7.60000,114600.00000,91100.00000,50.00000,182.00000,838.70000,184.00000,20.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,109.27840,72.96140,89.14580,69.51570,57.03690,61.48150,72.30460,NaN,NaN,NaN,NaN,NaN,143.30000,148.90000,50.00000,46.00000,36.00000,44.00000,390.06100,499.16100,NaN,898.00000,1352.00000,4.10000,1.00000,1.90000,NaN
199003,1281.00000,NaN,NaN,NaN,82.76000,NaN,NaN,NaN,NaN,5392.00000,1452.10000,703.00000,749.10000,822.70000,NaN,NaN,1103.80000,NaN,3340.00000,3030.00000,111.00000,108.50000,102.30000,109.00000,18.00000,81.70000,38.60000,NaN,5.90000,8.30000,8.30000,67.00000,18.00000,1246.00000,1289.00000,119400.00000,144600.00000,574.00000,120100.00000,97700.00000,NaN,362.00000,2100.00000,2300.00000,7.80000,116100.00000,92800.00000,58.00000,245.00000,841.50000,182.00000,22.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,107.51010,72.03550,87.48910,68.74890,55.65150,61.15070,72.18780,NaN,NaN,NaN,NaN,NaN,140.80000,138.20000,47.00000,41.00000,32.00000,40.00000,390.24000,495.68300,NaN,885.00000,1345.00000,3.90000,1.20000,1.60000,NaN
199004,1168.00000,NaN,NaN,NaN,82.68000,NaN,NaN,NaN,NaN,5355.00000,1439.00000,692.50000,746.50000,818.00000,NaN,NaN,1109.20000,NaN,3220.00000,2920.00000,105.80000,119.00000,101.30000,106.00000,17.00000,79.80000,38.00000,NaN,6.30000,9.10000,9.10000,67.00000,16.00000,1136.00000,1248.00000,130000.00000,153400.00000,542.00000,119600.00000,97200.00000,NaN,362.00000,2210.00000,2430.00000,8.30000,115300.00000,92500.00000,52.00000,253.00000,856.00000,186.00000,20.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.98980,70.61780,84.14400,67.70160,56.38640,60.44060,71.49630,NaN,NaN,NaN,NaN,NaN,144.00000,155.50000,46.00000,42.00000,30.00000,39.00000,384.39500,490.20200,NaN,872.00000,1332.00000,2.90000,0.80000,1.40000,NaN
199005,1097.00000,NaN,NaN,NaN,82.33000,NaN,NaN,NaN,NaN,5321.00000,1436.20000,688.60000,747.60000,815.00000,NaN,NaN,1109.90000,NaN,3200.00000,2900.00000,107.90000,121.10000,107.40000,108.00000,17.00000,79.00000,37.80000,NaN,6.20000,9.60000,9.60000,67.00000,14.00000,1067.00000,1212.00000,125000.00000,150600.00000,534.00000,119900.00000,97000.00000,NaN,358.00000,2320.00000,2550.00000,8.20000,115200.00000,91600.00000,50.00000,280.00000,868.60000,185.00000,19.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,94.10760,68.98120,81.86050,66.20130,55.07380,61.11280,71.04960,NaN,NaN,NaN,NaN,NaN,138.00000,162.00000,43.00000,38.00000,28.00000,36.00000,379.30400,485.70400,NaN,858.00000,1351.00000,3.90000,1.10000,2.00000,NaN
199006,1139.00000,NaN,NaN,NaN,81.99000,NaN,NaN,NaN,NaN,5303.00000,1434.60000,681.40000,753.20000,818.10000,NaN,NaN,1111.00000,NaN,3210.00000,2900.00000,111.60000,117.80000,113.40000,109.00000,18.00000,79.50000,38.20000,NaN,5.90000,9.30000,9.30000,67.00000,13.00000,1108.00000,1177.00000,125000.00000,150400.00000,545.00000,124200.00000,101200.00000,NaN,353.00000,2250.00000,2500.00000,7.90000,119500.00000,95700.00000,50.00000,292.00000,873.30000,179.00000,19.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.49570,68.19820,81.30060,65.38510,57.93920,51.65650,71.30490,NaN,NaN,NaN,NaN,NaN,140.10000,149.70000,42.00000,39.00000,27.00000,36.00000,374.85200,481.30700,NaN,846.00000,1263.00000,3.60000,0.90000,1.80000,NaN
